PERMNO,date,TICKER,RET,RETX
86452,18/01/2019,XLP,0.011962,0.011962
86452,22/01/2019,XLP,-0.009152,-0.009152
86452,23/01/2019,XLP,0.011930,0.011930
86452,24/01/2019,XLP,-0.012360,-0.012360
86452,25/01/2019,XLP,-0.004043,-0.004043
86452,28/01/2019,XLP,0.004253,0.004253
86452,29/01/2019,XLP,0.002310,0.002310
86452,30/01/2019,XLP,0.006722,0.006722
86452,31/01/2019,XLP,0.018504,0.018504
86452,01/02/2019,XLP,-0.003184,-0.003184
86452,04/02/2019,XLP,0.006389,0.006389
86452,05/02/2019,XLP,0.000187,0.000187
86452,06/02/2019,XLP,0.000187,0.000187
86452,07/02/2019,XLP,-0.000747,-0.000747
86452,08/02/2019,XLP,0.004669,0.004669
86452,11/02/2019,XLP,0.002603,0.002603
86452,12/02/2019,XLP,0.007788,0.007788
86452,13/02/2019,XLP,0.001840,0.001840
86452,14/02/2019,XLP,-0.011203,-0.011203
86452,15/02/2019,XLP,0.009472,0.009472
86452,19/02/2019,XLP,0.005152,0.005152
86452,20/02/2019,XLP,-0.001831,-0.001831
86452,21/02/2019,XLP,0.002934,0.002934
86452,22/02/2019,XLP,-0.004754,-0.004754
86452,25/02/2019,XLP,-0.005512,-0.005512
86452,26/02/2019,XLP,0.000554,0.000554
86452,27/02/2019,XLP,-0.001477,-0.001477
86452,28/02/2019,XLP,0.004808,0.004808
86452,01/03/2019,XLP,-0.001840,-0.001840
86452,04/03/2019,XLP,-0.001659,-0.001659
86452,05/03/2019,XLP,-0.000739,-0.000739
86452,06/03/2019,XLP,-0.001479,-0.001479
86452,07/03/2019,XLP,-0.006478,-0.006478
86452,08/03/2019,XLP,0.000559,0.000559
86452,11/03/2019,XLP,0.013033,0.013033
86452,12/03/2019,XLP,0.000368,0.000368
86452,13/03/2019,XLP,0.005695,0.005695
86452,14/03/2019,XLP,-0.000913,-0.000913
86452,15/03/2019,XLP,0.005626,0.000183
86452,18/03/2019,XLP,0.001462,0.001462
86452,19/03/2019,XLP,-0.000730,-0.000730
86452,20/03/2019,XLP,-0.004202,-0.004202
86452,21/03/2019,XLP,0.011741,0.011741
86452,22/03/2019,XLP,-0.001269,-0.001269
86452,25/03/2019,XLP,0.001997,0.001997
86452,26/03/2019,XLP,0.008516,0.008516
86452,27/03/2019,XLP,-0.003414,-0.003414
86452,28/03/2019,XLP,0.004868,0.004868
86452,29/03/2019,XLP,0.006638,0.006638
86452,01/04/2019,XLP,-0.003386,-0.003386
86452,02/04/2019,XLP,-0.008226,-0.008226
86452,03/04/2019,XLP,-0.004868,-0.004868
86452,04/04/2019,XLP,0.003805,0.003805
86452,05/04/2019,XLP,0.003430,0.003430
86452,08/04/2019,XLP,0.004137,0.004137
86452,09/04/2019,XLP,-0.001254,-0.001254
86452,10/04/2019,XLP,0.002870,0.002870
86452,11/04/2019,XLP,0.001967,0.001967
86452,12/04/2019,XLP,0.003213,0.003213
86452,15/04/2019,XLP,0.005872,0.005872
86452,16/04/2019,XLP,0.000177,0.000177
86452,17/04/2019,XLP,0.004952,0.004952
86452,18/04/2019,XLP,0.000880,0.000880
86452,22/04/2019,XLP,0.000352,0.000352
86452,23/04/2019,XLP,-0.003164,-0.003164
86452,24/04/2019,XLP,0.002116,0.002116
86452,25/04/2019,XLP,-0.006335,-0.006335
86452,26/04/2019,XLP,0.009031,0.009031
86452,29/04/2019,XLP,0.001228,0.001228
86452,30/04/2019,XLP,0.011569,0.011569
86452,01/05/2019,XLP,-0.012303,-0.012303
86452,02/05/2019,XLP,-0.000351,-0.000351
86452,03/05/2019,XLP,0.007547,0.007547
86452,06/05/2019,XLP,-0.001568,-0.001568
86452,07/05/2019,XLP,-0.009944,-0.009944
86452,08/05/2019,XLP,-0.000176,-0.000176
86452,09/05/2019,XLP,-0.002115,-0.002115
86452,10/05/2019,XLP,0.012187,0.012187
86452,13/05/2019,XLP,-0.009422,-0.009422
86452,14/05/2019,XLP,0.004756,0.004756
86452,15/05/2019,XLP,0.007889,0.007889
86452,16/05/2019,XLP,0.007827,0.007827
86452,17/05/2019,XLP,-0.003279,-0.003279
86452,20/05/2019,XLP,-0.002424,-0.002424
86452,21/05/2019,XLP,-0.002083,-0.002083
86452,22/05/2019,XLP,0.004522,0.004522
86452,23/05/2019,XLP,-0.000346,-0.000346
86452,24/05/2019,XLP,-0.003638,-0.003638
86452,28/05/2019,XLP,-0.016342,-0.016342
86452,29/05/2019,XLP,-0.007246,-0.007246
86452,30/05/2019,XLP,0.004273,0.004273
86452,31/05/2019,XLP,-0.014182,-0.014182
86452,03/06/2019,XLP,0.012588,0.012588
86452,04/06/2019,XLP,0.009057,0.009057
86452,05/06/2019,XLP,0.011440,0.011440
86452,06/06/2019,XLP,0.010440,0.010440
86452,07/06/2019,XLP,0.009644,0.009644
86452,10/06/2019,XLP,0.000341,0.000341
86452,11/06/2019,XLP,0.003240,0.003240
86452,12/06/2019,XLP,0.001530,0.001530
86452,13/06/2019,XLP,0.002206,0.002206
86452,14/06/2019,XLP,0.000508,0.000508
86452,17/06/2019,XLP,-0.002877,-0.002877
86452,18/06/2019,XLP,-0.005431,-0.005431
86452,19/06/2019,XLP,0.004096,0.004096
86452,20/06/2019,XLP,0.008838,0.008838
86452,21/06/2019,XLP,-0.003226,-0.010782
86452,24/06/2019,XLP,0.002554,0.002554
86452,25/06/2019,XLP,-0.000510,-0.000510
86452,26/06/2019,XLP,-0.014276,-0.014276
86452,27/06/2019,XLP,0.001897,0.001897
86452,28/06/2019,XLP,-0.000688,-0.000688
86452,01/07/2019,XLP,0.006027,0.006027
86452,02/07/2019,XLP,0.008730,0.008730
86452,03/07/2019,XLP,0.012388,0.012388
86452,05/07/2019,XLP,-0.004358,-0.004358
86452,08/07/2019,XLP,0.001347,0.001347
86452,09/07/2019,XLP,-0.005884,-0.005884
86452,10/07/2019,XLP,0.006426,0.006426
86452,11/07/2019,XLP,0.002521,0.002521
86452,12/07/2019,XLP,0.002850,0.002850
86452,15/07/2019,XLP,0.002340,0.002340
86452,16/07/2019,XLP,0.000334,0.000334
86452,17/07/2019,XLP,-0.001167,-0.001167
86452,18/07/2019,XLP,0.006676,0.006676
86452,19/07/2019,XLP,-0.006300,-0.006300
86452,22/07/2019,XLP,-0.005839,-0.005839
86452,23/07/2019,XLP,0.007216,0.007216
86452,24/07/2019,XLP,-0.006664,-0.006664
86452,25/07/2019,XLP,0.001342,0.001342
86452,26/07/2019,XLP,0.011223,0.011223
86452,29/07/2019,XLP,0.001822,0.001822
86452,30/07/2019,XLP,0.002976,0.002976
86452,31/07/2019,XLP,-0.020277,-0.020277
86452,01/08/2019,XLP,-0.003534,-0.003534
86452,02/08/2019,XLP,0.000169,0.000169
86452,05/08/2019,XLP,-0.026000,-0.026000
86452,06/08/2019,XLP,0.009014,0.009014
86452,07/08/2019,XLP,0.011682,0.011682
86452,08/08/2019,XLP,0.012905,0.012905
86452,09/08/2019,XLP,-0.005532,-0.005532
86452,12/08/2019,XLP,-0.006743,-0.006743
86452,13/08/2019,XLP,0.011371,0.011371
86452,14/08/2019,XLP,-0.015774,-0.015774
86452,15/08/2019,XLP,0.015004,0.015004
86452,16/08/2019,XLP,0.011423,0.011423
86452,19/08/2019,XLP,0.009965,0.009965
86452,20/08/2019,XLP,-0.010853,-0.010853
86452,21/08/2019,XLP,0.002660,0.002660
86452,22/08/2019,XLP,0.005306,0.005306
86452,23/08/2019,XLP,-0.016658,-0.016658
86452,26/08/2019,XLP,0.012412,0.012412
86452,27/08/2019,XLP,-0.002816,-0.002816
86452,28/08/2019,XLP,0.009636,0.009636
86452,29/08/2019,XLP,0.000494,0.000494
86452,30/08/2019,XLP,-0.001316,-0.001316
86452,03/09/2019,XLP,0.005764,0.005764
86452,04/09/2019,XLP,0.009006,0.009006
86452,05/09/2019,XLP,-0.006167,-0.006167
86452,06/09/2019,XLP,0.003266,0.003266
86452,09/09/2019,XLP,-0.002279,-0.002279
86452,10/09/2019,XLP,-0.006199,-0.006199
86452,11/09/2019,XLP,0.003611,0.003611
86452,12/09/2019,XLP,0.004089,0.004089
86452,13/09/2019,XLP,-0.005701,-0.005701
86452,16/09/2019,XLP,-0.009666,-0.009666
86452,17/09/2019,XLP,0.005459,0.005459
86452,18/09/2019,XLP,0.001645,0.001645
86452,19/09/2019,XLP,-0.000164,-0.000164
86452,20/09/2019,XLP,-0.003158,-0.009036
86452,23/09/2019,XLP,0.003979,0.003979
86452,24/09/2019,XLP,0.004128,0.004128
86452,25/09/2019,XLP,0.000658,0.000658
86452,26/09/2019,XLP,0.005588,0.005588
86452,27/09/2019,XLP,-0.001144,-0.001144
86452,30/09/2019,XLP,0.004908,0.004908
86452,01/10/2019,XLP,-0.002605,-0.002605
86452,02/10/2019,XLP,-0.020078,-0.020078
86452,03/10/2019,XLP,0.006997,0.006997
86452,04/10/2019,XLP,0.015715,0.015715
86452,07/10/2019,XLP,-0.008143,-0.008143
86452,08/10/2019,XLP,-0.009524,-0.009524
86452,09/10/2019,XLP,0.007626,0.007626
86452,10/10/2019,XLP,0.001974,0.001974
86452,11/10/2019,XLP,-0.000985,-0.000985
86452,14/10/2019,XLP,-0.004931,-0.004931
86452,15/10/2019,XLP,-0.004295,-0.004295
86452,16/10/2019,XLP,0.000995,0.000995
86452,17/10/2019,XLP,0.004640,0.004640
86452,18/10/2019,XLP,0.001980,0.001980
86452,21/10/2019,XLP,0.003293,0.003293
86452,22/10/2019,XLP,0.000328,0.000328
86452,23/10/2019,XLP,0.004593,0.004593
86452,24/10/2019,XLP,0.003429,0.003429
86452,25/10/2019,XLP,-0.005858,-0.005858
86452,28/10/2019,XLP,-0.001964,-0.001964
86452,29/10/2019,XLP,0.000000,0.000000
86452,30/10/2019,XLP,0.004592,0.004592
86452,31/10/2019,XLP,-0.001469,-0.001469
86452,01/11/2019,XLP,-0.000163,-0.000163
86452,04/11/2019,XLP,-0.009648,-0.009648
86452,05/11/2019,XLP,0.003302,0.003302
86452,06/11/2019,XLP,0.004115,0.004115
86452,07/11/2019,XLP,-0.003442,-0.003442
86452,08/11/2019,XLP,-0.000658,-0.000658
86452,11/11/2019,XLP,-0.001481,-0.001481
86452,12/11/2019,XLP,0.003297,0.003297
86452,13/11/2019,XLP,0.007557,0.007557
86452,14/11/2019,XLP,-0.000326,-0.000326
86452,15/11/2019,XLP,0.000326,0.000326
86452,18/11/2019,XLP,0.005218,0.005218
86452,19/11/2019,XLP,-0.001298,-0.001298
86452,20/11/2019,XLP,0.002274,0.002274
86452,21/11/2019,XLP,-0.005023,-0.005023
86452,22/11/2019,XLP,-0.001629,-0.001629
86452,25/11/2019,XLP,0.001142,0.001142
86452,26/11/2019,XLP,0.008147,0.008147
86452,27/11/2019,XLP,0.002424,0.002424
86452,29/11/2019,XLP,-0.000322,-0.000322
86452,02/12/2019,XLP,0.002258,0.002258
86452,03/12/2019,XLP,-0.001609,-0.001609
86452,04/12/2019,XLP,0.006609,0.006609
86452,05/12/2019,XLP,-0.000320,-0.000320
86452,06/12/2019,XLP,0.003844,0.003844
86452,09/12/2019,XLP,0.000798,0.000798
86452,10/12/2019,XLP,-0.003189,-0.003189
86452,11/12/2019,XLP,0.001440,0.001440
86452,12/12/2019,XLP,-0.000799,-0.000799
86452,13/12/2019,XLP,0.003517,0.003517
86452,16/12/2019,XLP,0.003504,0.003504
86452,17/12/2019,XLP,-0.001587,-0.001587
86452,18/12/2019,XLP,-0.001590,-0.001590
86452,19/12/2019,XLP,0.005414,0.005414
86452,20/12/2019,XLP,0.007488,-0.000634
86452,23/12/2019,XLP,-0.004279,-0.004279
86452,24/12/2019,XLP,0.001273,0.001273
86452,26/12/2019,XLP,0.000954,0.000954
86452,27/12/2019,XLP,0.004447,0.004447
86452,30/12/2019,XLP,-0.005217,-0.005217
86452,31/12/2019,XLP,0.000954,0.000954
86452,02/01/2020,XLP,-0.007939,-0.007939
86452,03/01/2020,XLP,-0.001600,-0.001600
86452,06/01/2020,XLP,0.002084,0.002084
86452,07/01/2020,XLP,-0.007679,-0.007679
86452,08/01/2020,XLP,0.003708,0.003708
86452,09/01/2020,XLP,0.007067,0.007067
86452,10/01/2020,XLP,-0.000638,-0.000638
86452,13/01/2020,XLP,0.006543,0.006543
86452,14/01/2020,XLP,0.000317,0.000317
86452,15/01/2020,XLP,0.007133,0.007133
86452,16/01/2020,XLP,0.002675,0.002675
86452,17/01/2020,XLP,0.001727,0.001727
86452,21/01/2020,XLP,0.003447,0.003447
86452,22/01/2020,XLP,0.000781,0.000781
86452,23/01/2020,XLP,-0.000936,-0.000936
86452,24/01/2020,XLP,-0.006872,-0.006872
86452,27/01/2020,XLP,-0.003145,-0.003145
86452,28/01/2020,XLP,0.001262,0.001262
86452,29/01/2020,XLP,-0.005042,-0.005042
86452,30/01/2020,XLP,0.011876,0.011876
86452,31/01/2020,XLP,-0.011268,-0.011268
86452,03/02/2020,XLP,0.000000,0.000000
86452,04/02/2020,XLP,0.006015,0.006015
86452,05/02/2020,XLP,0.008024,0.008024
86452,06/02/2020,XLP,0.001717,0.001717
86452,07/02/2020,XLP,0.001247,0.001247
86452,10/02/2020,XLP,0.004202,0.004202
86452,11/02/2020,XLP,-0.003719,-0.003719
86452,12/02/2020,XLP,-0.000467,-0.000467
86452,13/02/2020,XLP,0.005913,0.005913
86452,14/02/2020,XLP,0.002321,0.002321
86452,18/02/2020,XLP,-0.003550,-0.003550
86452,19/02/2020,XLP,-0.001084,-0.001084
86452,20/02/2020,XLP,0.000775,0.000775
86452,21/02/2020,XLP,0.001704,0.001704
86452,24/02/2020,XLP,-0.023047,-0.023047
86452,25/02/2020,XLP,-0.018049,-0.018049
86452,26/02/2020,XLP,-0.005643,-0.005643
86452,27/02/2020,XLP,-0.040700,-0.040700
86452,28/02/2020,XLP,-0.019777,-0.019777
86452,02/03/2020,XLP,0.053457,0.053457
86452,03/03/2020,XLP,-0.013587,-0.013587
86452,04/03/2020,XLP,0.049121,0.049121
86452,05/03/2020,XLP,-0.018823,-0.018823
86452,06/03/2020,XLP,-0.007899,-0.007899
86452,09/03/2020,XLP,-0.043549,-0.043549
86452,10/03/2020,XLP,0.028712,0.028712
86452,11/03/2020,XLP,-0.049050,-0.049050
86452,12/03/2020,XLP,-0.093956,-0.093956
86452,13/03/2020,XLP,0.085106,0.085106
86452,16/03/2020,XLP,-0.067833,-0.067833
86452,17/03/2020,XLP,0.084328,0.084328
86452,18/03/2020,XLP,-0.025690,-0.025690
86452,19/03/2020,XLP,-0.033363,-0.033363
86452,20/03/2020,XLP,-0.064762,-0.064762
86452,23/03/2020,XLP,-0.029417,-0.035119
86452,24/03/2020,XLP,0.050997,0.050997
86452,25/03/2020,XLP,-0.002739,-0.002739
86452,26/03/2020,XLP,0.054738,0.054738
86452,27/03/2020,XLP,-0.004650,-0.004650
86452,30/03/2020,XLP,0.039058,0.039058
86452,31/03/2020,XLP,-0.020324,-0.020324
86452,01/04/2020,XLP,-0.016890,-0.016890
86452,02/04/2020,XLP,0.025584,0.025584
86452,03/04/2020,XLP,0.007830,0.007830
86452,06/04/2020,XLP,0.037218,0.037218
86452,07/04/2020,XLP,-0.011496,-0.011496
86452,08/04/2020,XLP,0.014802,0.014802
86452,09/04/2020,XLP,0.009377,0.009377
86452,13/04/2020,XLP,-0.007397,-0.007397
86452,14/04/2020,XLP,0.042461,0.042461
86452,15/04/2020,XLP,-0.015794,-0.015794
86452,16/04/2020,XLP,0.006588,0.006588
86452,17/04/2020,XLP,0.015271,0.015271
86452,20/04/2020,XLP,-0.019669,-0.019669
86452,21/04/2020,XLP,-0.021244,-0.021244
86452,22/04/2020,XLP,0.009647,0.009647
86452,23/04/2020,XLP,-0.008872,-0.008872
86452,24/04/2020,XLP,0.010673,0.010673
86452,27/04/2020,XLP,0.002896,0.002896
86452,28/04/2020,XLP,0.005605,0.005605
86452,29/04/2020,XLP,-0.004222,-0.004222
86452,30/04/2020,XLP,-0.011872,-0.011872
86452,01/05/2020,XLP,-0.010985,-0.010985
86452,04/05/2020,XLP,-0.000521,-0.000521
86452,05/05/2020,XLP,0.000868,0.000868
86452,06/05/2020,XLP,-0.010930,-0.010930
86452,07/05/2020,XLP,-0.002807,-0.002807
86452,08/05/2020,XLP,0.022339,0.022339
86452,11/05/2020,XLP,-0.001376,-0.001376
86452,12/05/2020,XLP,-0.008442,-0.008442
86452,13/05/2020,XLP,-0.009036,-0.009036
86452,14/05/2020,XLP,-0.002455,-0.002455
86452,15/05/2020,XLP,0.008789,0.008789
86452,18/05/2020,XLP,0.015856,0.015856
86452,19/05/2020,XLP,-0.018353,-0.018353
86452,20/05/2020,XLP,0.011882,0.011882
86452,21/05/2020,XLP,-0.011052,-0.011052
86452,22/05/2020,XLP,0.003492,0.003492
86452,26/05/2020,XLP,0.005394,0.005394
86452,27/05/2020,XLP,0.015057,0.015057
86452,28/05/2020,XLP,0.008866,0.008866
86452,29/05/2020,XLP,0.001014,0.001014
86452,01/06/2020,XLP,0.006922,0.006922
86452,02/06/2020,XLP,0.002683,0.002683
86452,03/06/2020,XLP,0.001338,0.001338
86452,04/06/2020,XLP,-0.004843,-0.004843
86452,05/06/2020,XLP,0.013928,0.013928
86452,08/06/2020,XLP,0.010758,0.010758
86452,09/06/2020,XLP,-0.008187,-0.008187
86452,10/06/2020,XLP,-0.002807,-0.002807
86452,11/06/2020,XLP,-0.037914,-0.037914
86452,12/06/2020,XLP,0.000172,0.000172
86452,15/06/2020,XLP,0.011528,0.011528
86452,16/06/2020,XLP,0.015649,0.015649
86452,17/06/2020,XLP,-0.001507,-0.001507
86452,18/06/2020,XLP,0.005200,0.005200
86452,19/06/2020,XLP,-0.005173,-0.005173
86452,22/06/2020,XLP,-0.002838,-0.010567
86452,23/06/2020,XLP,-0.001526,-0.001526
86452,24/06/2020,XLP,-0.016808,-0.016808
86452,25/06/2020,XLP,0.007080,0.007080
86452,26/06/2020,XLP,-0.020405,-0.020405
86452,29/06/2020,XLP,0.018904,0.018904
86452,30/06/2020,XLP,0.007387,0.007387
86452,01/07/2020,XLP,0.000853,0.000853
86452,02/07/2020,XLP,0.005112,0.005112
86452,06/07/2020,XLP,0.004916,0.004916
86452,07/07/2020,XLP,0.009109,0.009109
86452,08/07/2020,XLP,-0.002508,-0.002508
86452,09/07/2020,XLP,-0.007877,-0.007877
86452,10/07/2020,XLP,0.018412,0.018412
86452,13/07/2020,XLP,-0.001493,-0.001493
86452,14/07/2020,XLP,0.014618,0.014618
86452,15/07/2020,XLP,0.000819,0.000819
86452,16/07/2020,XLP,0.002127,0.002127
86452,17/07/2020,XLP,0.005387,0.005387
86452,20/07/2020,XLP,-0.010067,-0.010067
86452,21/07/2020,XLP,0.008693,0.008693
86452,22/07/2020,XLP,0.007968,0.007968
86452,23/07/2020,XLP,0.003549,0.003549
86452,24/07/2020,XLP,-0.001286,-0.001286
86452,27/07/2020,XLP,0.004989,0.004989
86452,28/07/2020,XLP,0.003684,0.003684
86452,29/07/2020,XLP,0.001436,0.001436
86452,30/07/2020,XLP,0.000000,0.000000
86452,31/07/2020,XLP,-0.000956,-0.000956
86452,03/08/2020,XLP,-0.002711,-0.002711
86452,04/08/2020,XLP,0.012474,0.012474
86452,05/08/2020,XLP,-0.002053,-0.002053
86452,06/08/2020,XLP,-0.000158,-0.000158
86452,07/08/2020,XLP,0.005382,0.005382
86452,10/08/2020,XLP,0.005196,0.005196
86452,11/08/2020,XLP,-0.006892,-0.006892
86452,12/08/2020,XLP,0.012934,0.012934
86452,13/08/2020,XLP,-0.000779,-0.000779
86452,14/08/2020,XLP,-0.000156,-0.000156
86452,17/08/2020,XLP,0.005611,0.005611
86452,18/08/2020,XLP,0.004030,0.004030
86452,19/08/2020,XLP,-0.007873,-0.007873
86452,20/08/2020,XLP,-0.002023,-0.002023
86452,21/08/2020,XLP,0.002495,0.002495
86452,24/08/2020,XLP,0.008554,0.008554
86452,25/08/2020,XLP,-0.002159,-0.002159
86452,26/08/2020,XLP,0.001236,0.001236
86452,27/08/2020,XLP,0.006174,0.006174
86452,28/08/2020,XLP,0.008897,0.008897
86452,31/08/2020,XLP,-0.002889,-0.002889
86452,01/09/2020,XLP,0.001067,0.001067
86452,02/09/2020,XLP,0.018126,0.018126
86452,03/09/2020,XLP,-0.017205,-0.017205
86452,04/09/2020,XLP,-0.002283,-0.002283
86452,08/09/2020,XLP,-0.021056,-0.021056
86452,09/09/2020,XLP,0.014495,0.014495
86452,10/09/2020,XLP,-0.012291,-0.012291
86452,11/09/2020,XLP,0.005600,0.005600
86452,14/09/2020,XLP,0.006496,0.006496
86452,15/09/2020,XLP,-0.001383,-0.001383
86452,16/09/2020,XLP,-0.004463,-0.004463
86452,17/09/2020,XLP,-0.006338,-0.006338
86452,18/09/2020,XLP,-0.009179,-0.009179
86452,21/09/2020,XLP,-0.007589,-0.013503
86452,22/09/2020,XLP,0.005889,0.005889
86452,23/09/2020,XLP,-0.015032,-0.015032
86452,24/09/2020,XLP,0.007390,0.007390
86452,25/09/2020,XLP,0.005262,0.005262
86452,28/09/2020,XLP,0.011263,0.011263
86452,29/09/2020,XLP,-0.006588,-0.006588
86452,30/09/2020,XLP,0.012158,0.012158
86452,01/10/2020,XLP,0.005616,0.005616
86452,02/10/2020,XLP,-0.005585,-0.005585
86452,05/10/2020,XLP,0.006708,0.006708
86452,06/10/2020,XLP,-0.006509,-0.006509
86452,07/10/2020,XLP,0.010763,0.010763
86452,08/10/2020,XLP,0.006636,0.006636
86452,09/10/2020,XLP,0.007818,0.007818
86452,12/10/2020,XLP,0.011561,0.011561
86452,13/10/2020,XLP,-0.000752,-0.000752
86452,14/10/2020,XLP,-0.005117,-0.005117
86452,15/10/2020,XLP,0.000605,0.000605
86452,16/10/2020,XLP,0.000302,0.000302
86452,19/10/2020,XLP,-0.012997,-0.012997
86452,20/10/2020,XLP,-0.001072,-0.001072
86452,21/10/2020,XLP,0.000920,0.000920
86452,22/10/2020,XLP,-0.000460,-0.000460
86452,23/10/2020,XLP,0.001839,0.001839
86452,26/10/2020,XLP,-0.012846,-0.012846
86452,27/10/2020,XLP,-0.002634,-0.002634
86452,28/10/2020,XLP,-0.029202,-0.029202
86452,29/10/2020,XLP,-0.000320,-0.000320
86452,30/10/2020,XLP,-0.003521,-0.003521
86452,02/11/2020,XLP,0.015901,0.015901
86452,03/11/2020,XLP,0.016443,0.016443
86452,04/11/2020,XLP,0.000467,0.000467
86452,05/11/2020,XLP,0.007307,0.007307
86452,06/11/2020,XLP,0.004630,0.004630
86452,09/11/2020,XLP,-0.002304,-0.002304
86452,10/11/2020,XLP,0.019710,0.019710
86452,11/11/2020,XLP,0.008608,0.008608
86452,12/11/2020,XLP,-0.002695,-0.002695
86452,13/11/2020,XLP,0.013812,0.013812
86452,16/11/2020,XLP,0.009181,0.009181
86452,17/11/2020,XLP,-0.007043,-0.007043
86452,18/11/2020,XLP,-0.013743,-0.013743
86452,19/11/2020,XLP,0.002697,0.002697
86452,20/11/2020,XLP,-0.006276,-0.006276
86452,23/11/2020,XLP,0.000301,0.000301
86452,24/11/2020,XLP,0.006765,0.006765
86452,25/11/2020,XLP,-0.000597,-0.000597
86452,27/11/2020,XLP,-0.000149,-0.000149
86452,30/11/2020,XLP,-0.000149,-0.000149
86452,01/12/2020,XLP,0.008818,0.008818
86452,02/12/2020,XLP,-0.008296,-0.008296
86452,03/12/2020,XLP,0.002540,0.002540
86452,04/12/2020,XLP,0.007748,0.007748
86452,07/12/2020,XLP,-0.003844,-0.003844
86452,08/12/2020,XLP,0.005492,0.005492
86452,09/12/2020,XLP,-0.003986,-0.003986
86452,10/12/2020,XLP,-0.004446,-0.004446
86452,11/12/2020,XLP,0.002233,0.002233
86452,14/12/2020,XLP,-0.003862,-0.003862
86452,15/12/2020,XLP,0.002386,0.002386
86452,16/12/2020,XLP,0.001934,0.001934
86452,17/12/2020,XLP,0.006385,0.006385
86452,18/12/2020,XLP,0.002213,0.002213
86452,21/12/2020,XLP,-0.010682,-0.018990
86452,22/12/2020,XLP,-0.007053,-0.007053
86452,23/12/2020,XLP,0.003325,0.003325
86452,24/12/2020,XLP,0.004971,0.004971
86452,28/12/2020,XLP,0.007944,0.007944
86452,29/12/2020,XLP,-0.002974,-0.002974
86452,30/12/2020,XLP,-0.001044,-0.001044
86452,31/12/2020,XLP,0.007017,0.007017
86452,04/01/2021,XLP,-0.010823,-0.010823
86452,05/01/2021,XLP,0.000000,0.000000
86452,06/01/2021,XLP,0.000749,0.000749
86452,07/01/2021,XLP,-0.002995,-0.002995
86452,08/01/2021,XLP,0.004957,0.004957
86452,11/01/2021,XLP,-0.008520,-0.008520
86452,12/01/2021,XLP,-0.003317,-0.003317
86452,13/01/2021,XLP,0.001513,0.001513
86452,14/01/2021,XLP,-0.005286,-0.005286
86452,15/01/2021,XLP,-0.003492,-0.003492
86452,19/01/2021,XLP,-0.004419,-0.004419
86452,20/01/2021,XLP,0.001837,0.001837
86452,21/01/2021,XLP,-0.003361,-0.003361
86452,22/01/2021,XLP,-0.002606,-0.002606
86452,25/01/2021,XLP,0.009989,0.009989
86452,26/01/2021,XLP,0.008977,0.008977
86452,27/01/2021,XLP,-0.016890,-0.016890
86452,28/01/2021,XLP,0.003835,0.003835
86452,29/01/2021,XLP,-0.020630,-0.020630
86452,01/02/2021,XLP,0.000936,0.000936
86452,02/02/2021,XLP,0.006703,0.006703
86452,03/02/2021,XLP,0.001548,0.001548
86452,04/02/2021,XLP,0.007267,0.007267
86452,05/02/2021,XLP,0.009363,0.009363
86452,08/02/2021,XLP,0.003802,0.003802
86452,09/02/2021,XLP,-0.000909,-0.000909
86452,10/02/2021,XLP,-0.001061,-0.001061
86452,11/02/2021,XLP,-0.004402,-0.004402
86452,12/02/2021,XLP,0.001525,0.001525
86452,16/02/2021,XLP,-0.001827,-0.001827
86452,17/02/2021,XLP,0.003660,0.003660
86452,18/02/2021,XLP,-0.000608,-0.000608
86452,19/02/2021,XLP,-0.012620,-0.012620
86452,22/02/2021,XLP,0.000924,0.000924
86452,23/02/2021,XLP,0.001385,0.001385
86452,24/02/2021,XLP,-0.000614,-0.000614
86452,25/02/2021,XLP,-0.010915,-0.010915
86452,26/02/2021,XLP,-0.016164,-0.016164
86452,01/03/2021,XLP,0.010111,0.010111
86452,02/03/2021,XLP,-0.001720,-0.001720
86452,03/03/2021,XLP,-0.004700,-0.004700
86452,04/03/2021,XLP,-0.003620,-0.003620
86452,05/03/2021,XLP,0.022117,0.022117
86452,08/03/2021,XLP,0.004328,0.004328
86452,09/03/2021,XLP,-0.000923,-0.000923
86452,10/03/2021,XLP,0.013093,0.013093
86452,11/03/2021,XLP,-0.002433,-0.002433
86452,12/03/2021,XLP,0.008230,0.008230
86452,15/03/2021,XLP,0.004384,0.004384
86452,16/03/2021,XLP,0.001204,0.001204
86452,17/03/2021,XLP,-0.001503,-0.001503
86452,18/03/2021,XLP,-0.004065,-0.004065
86452,19/03/2021,XLP,0.003477,0.003477
86452,22/03/2021,XLP,0.010499,0.005122
86452,23/03/2021,XLP,0.004197,0.004197
86452,24/03/2021,XLP,-0.003881,-0.003881
86452,25/03/2021,XLP,0.009739,0.009739
86452,26/03/2021,XLP,0.017658,0.017658
86452,29/03/2021,XLP,0.010061,0.010061
86452,30/03/2021,XLP,-0.010683,-0.010683
86452,31/03/2021,XLP,-0.003210,-0.003210
86452,01/04/2021,XLP,-0.004831,-0.004831
86452,05/04/2021,XLP,0.012798,0.012798
86452,06/04/2021,XLP,0.004212,0.004212
86452,07/04/2021,XLP,-0.002459,-0.002459
86452,08/04/2021,XLP,0.001015,0.001015
86452,09/04/2021,XLP,-0.001738,-0.001738
86452,12/04/2021,XLP,0.005369,0.005369
