ticker,date,real,predicted,mse,qlike
AAPL,2002-04-25,0.550145,0.3575584292411804,0.03708958723664182,0.5055719760291062
AAPL,2002-04-26,0.42162,0.38422247767448425,0.0013985746760874483,0.018374328164643128
AAPL,2002-04-29,0.478621,0.39262011647224426,0.007396151967554611,0.08993398325280877
AAPL,2002-04-30,0.383497,0.4068480432033539,0.0005452712186849007,0.006720105946790733
AAPL,2002-05-01,0.466918,0.3862120509147644,0.00651345021774864,0.0820693974747968
AAPL,2002-05-02,0.461202,0.3943931460380554,0.004463422967708438,0.054512623090466006
AAPL,2002-05-03,0.356893,0.401510626077652,0.001990732556805168,0.025695802236789023
AAPL,2002-05-06,0.359081,0.39641350507736206,0.0013937159353512652,0.01833749043377919
AAPL,2002-05-07,0.481483,0.3909289240837097,0.008200040665053263,0.10024235715650853
AAPL,2002-05-08,0.5261,0.39830803871154785,0.016330785369949256,0.18807914181386964
AAPL,2002-05-09,0.398565,0.41028928756713867,0.0001374589189569624,0.0016490339831656264
AAPL,2002-05-10,0.500925,0.40980419516563416,0.008303001073662582,0.09259071287165965
AAPL,2002-05-13,0.525952,0.4187145233154297,0.011499876405673756,0.1217741433080517
AAPL,2002-05-14,0.389551,0.4297865331172943,0.0016188981252328889,0.018116982507329293
AAPL,2002-05-15,0.629601,0.4261194169521332,0.041404754639665906,0.40233924219867845
AAPL,2002-05-16,0.439126,0.4443497657775879,2.728772889909825e-05,0.000277498788100905
AAPL,2002-05-17,0.530769,0.4447423815727234,0.007400579078032256,0.07061229596738161
AAPL,2002-05-20,0.203167,0.45297226309776306,0.06240266947134263,0.8047751404643309
AAPL,2002-05-21,0.35721,0.4175213873386383,0.0036374634427112575,0.043987921216370074
AAPL,2002-05-22,0.484599,0.407717764377594,0.005910724390827911,0.06719325494934614
AAPL,2002-05-23,0.553061,0.41290149092674255,0.019644687983656543,0.2096084199791286
AAPL,2002-05-24,0.395718,0.4252612590789795,0.0008728041570077033,0.009888249896702783
AAPL,2002-05-28,0.397543,0.4234531819820404,0.0006713375303424523,0.007647994403589209
AAPL,2002-05-29,0.392567,0.41955089569091797,0.0007281306266583413,0.008459518780101982
AAPL,2002-05-30,0.341263,0.41570615768432617,0.005541783726013453,0.06856601066740708
AAPL,2002-05-31,0.432818,0.4056454300880432,0.0007383485556201782,0.008783424811884544
AAPL,2002-06-03,0.451587,0.414029061794281,0.0014105987222646078,0.01599172743311339
AAPL,2002-06-04,0.468586,0.4190910756587982,0.0024497475355412888,0.02688626412069195
AAPL,2002-06-05,0.448428,0.4262083172798157,0.0004937143001856576,0.005344863828042001
AAPL,2002-06-06,0.451613,0.43048739433288574,0.0004462912148024095,0.004740457770735063
AAPL,2002-06-07,0.450004,0.4338981509208679,0.00025939837455978015,0.0027224611305673996
AAPL,2002-06-10,0.314084,0.43615108728408813,0.014900373798021197,0.17523881690724785
AAPL,2002-06-11,0.418576,0.419259250164032,4.6683078664972594e-07,5.314474412321246e-06
AAPL,2002-06-12,0.459503,0.4173131585121155,0.0017799827247728217,0.019801370027085596
AAPL,2002-06-13,0.515974,0.422301709651947,0.008774497979049948,0.09215590175571808
AAPL,2002-06-14,0.798785,0.43416911363601685,0.13294474458899305,1.165554269154156
AAPL,2002-06-17,0.430683,0.46868032217025757,0.0014437964921103486,0.013524020968954442
AAPL,2002-06-18,0.383163,0.4681057929992676,0.007215278082516425,0.0704743025198753
AAPL,2002-06-19,0.504728,0.45582476258277893,0.0023915266298850865,0.022257994557855376
AAPL,2002-06-20,0.479403,0.4592946469783783,0.00040434586124216365,0.0037793716047556103
AAPL,2002-06-21,0.47202,0.46295589208602905,8.215805227611067e-05,0.000761725575134875
AAPL,2002-06-24,0.753954,0.4647235870361328,0.08365423178324916,0.6643100368804382
AAPL,2002-06-25,0.471339,0.4909946322441101,0.0003863438789157006,0.0032492628299904958
AAPL,2002-06-26,0.680467,0.4912375807762146,0.03580777309977114,0.26710267358266604
AAPL,2002-06-27,0.751493,0.5078195333480835,0.05937675835016265,0.4060627271322246
AAPL,2002-06-28,0.549154,0.5279875993728638,0.0004480165155084343,0.003172527019916771
AAPL,2002-07-01,0.636608,0.4756344258785248,0.02591249156544206,0.2084117697385972
AAPL,2002-07-02,0.337864,0.47860240936279297,0.019807299869969094,0.19480308224977705
AAPL,2002-07-03,0.587928,0.46402496099472046,0.015351963074743825,0.1320024415141816
AAPL,2002-07-05,0.671863,0.4650769829750061,0.04276045683706106,0.35124561054145387
AAPL,2002-07-08,0.547376,0.4712391793727875,0.0057968154552203305,0.049698137596870584
AAPL,2002-07-09,0.625859,0.47213250398635864,0.02363183557663211,0.19348535527564703
AAPL,2002-07-10,0.622772,0.47552528977394104,0.021681593672396974,0.175663969403149
AAPL,2002-07-11,0.903457,0.47833147644996643,0.1807317107736901,1.2955939706973671
AAPL,2002-07-12,0.641225,0.4886552691459656,0.023277522772872518,0.17848462379245644
AAPL,2002-07-15,0.790697,0.490201473236084,0.09029756160512335,0.6455856007327232
AAPL,2002-07-16,0.660269,0.49479350447654724,0.027382139618732232,0.20369898536465003
AAPL,2002-07-17,0.712476,0.4947788715362549,0.047392039741360345,0.34429697164285944
AAPL,2002-07-18,0.49594,0.49574628472328186,3.75256084339823e-08,3.0533897765749884e-07
AAPL,2002-07-19,0.575419,0.4882560670375824,0.007597376882610907,0.06038983234116735
AAPL,2002-07-22,0.710649,0.48486393690109253,0.05097889471857762,0.3835586649416447
AAPL,2002-07-23,0.698395,0.4876072406768799,0.044431479480461604,0.3329055961285201
AAPL,2002-07-24,0.94709,0.49022531509399414,0.208725340314264,1.4153664897514715
AAPL,2002-07-25,0.920392,0.49829721450805664,0.17816400793948967,1.184477725844662
AAPL,2002-07-26,0.584994,0.5041245222091675,0.006539872438161957,0.04900797858935624
AAPL,2002-07-29,0.547174,0.5000993013381958,0.0022160272540996746,0.017201656261851772
AAPL,2002-07-30,0.766705,0.49376529455184937,0.07449608281012321,0.5310177223777706
AAPL,2002-07-31,0.5524,0.4957234263420105,0.00321223400160951,0.025225144160619717
AAPL,2002-08-01,0.626886,0.5390954613685608,0.00770717867319823,0.05047104522201118
AAPL,2002-08-02,0.546075,0.5378049612045288,6.839354167859821e-05,0.0004705319759765736
AAPL,2002-08-05,0.505886,0.5281909704208374,0.0004975117054744338,0.003618424960883493
AAPL,2002-08-06,0.721347,0.5146812200546265,0.04271074460042954,0.2891729331622974
AAPL,2002-08-07,0.790232,0.5327752828598022,0.06628396120060782,0.41153823788486155
AAPL,2002-08-08,0.604836,0.5509533286094666,0.002903342276180216,0.018548103008990235
AAPL,2002-08-09,0.636569,0.5438353419303894,0.008599531338971464,0.05521955056658756
AAPL,2002-08-12,0.22131,0.5420230031013489,0.10285683035828581,0.9581999312143348
AAPL,2002-08-13,0.654274,0.460218608379364,0.037657495017038405,0.3174655424240629
AAPL,2002-08-14,0.455054,0.4873761534690857,0.0010447216048791274,0.00900100936336723
AAPL,2002-08-15,0.741723,0.47685593366622925,0.07015456282825813,0.5358851111006531
AAPL,2002-08-16,0.561195,0.5079014897346497,0.002840198236403002,0.021305868992294696
AAPL,2002-08-19,0.476792,0.5066800713539124,0.0008932968092565566,0.007102371431939591
AAPL,2002-08-20,0.47866,0.49263501167297363,0.00019530095125975,0.001625023854696872
AAPL,2002-08-21,0.556374,0.48382920026779175,0.005262747968186207,0.04294183141881969
AAPL,2002-08-22,0.47407,0.49006080627441406,0.0002557058853058404,0.0021532100484018546
AAPL,2002-08-23,0.42829,0.48051828145980835,0.00272779338424496,0.02456021221271598
AAPL,2002-08-26,0.474292,0.4652153551578522,8.23854815904886e-05,0.0007564493969420827
AAPL,2002-08-27,0.544287,0.4632721543312073,0.006563405218738298,0.05800792614651917
AAPL,2002-08-28,0.475608,0.4731317460536957,6.131833606587602e-06,5.4689105573269003e-05
AAPL,2002-08-29,0.451202,0.4680127203464508,0.00028260031856657534,0.002612154184157056
AAPL,2002-08-30,0.386025,0.4596913456916809,0.005426730487566233,0.05448339698086224
AAPL,2002-09-03,0.294856,0.4477972090244293,0.023391013417854177,0.2692746932411936
AAPL,2002-09-04,0.546098,0.4266624450683594,0.014264851781828939,0.14460987903311828
AAPL,2002-09-05,0.369714,0.44229865074157715,0.005268531523276738,0.057227000510197135
AAPL,2002-09-06,0.349654,0.4343993663787842,0.0071817771226743606,0.08192649156352205
AAPL,2002-09-09,0.319765,0.42613163590431213,0.011313861233600498,0.1374093439540358
AAPL,2002-09-10,0.304889,0.41669362783432007,0.012500274805170812,0.16017171643440586
AAPL,2002-09-11,0.374054,0.4087291657924652,0.0012023671227349496,0.014829326113677599
AAPL,2002-09-12,0.257829,0.410958856344223,0.023448752904002387,0.32600370704869364
AAPL,2002-09-13,0.263088,0.39826154708862305,0.018271887832520196,0.26562122227849394
AAPL,2002-09-16,0.284828,0.39086976647377014,0.011244856236877595,0.16398604293988628
AAPL,2002-09-17,0.326747,0.3874731659889221,0.0036876672357141205,0.052036041441888115
AAPL,2002-09-18,0.358149,0.38822540640830994,0.0009045902224378273,0.012332853310554448
AAPL,2002-09-19,0.228105,0.3912196755409241,0.026606397376820932,0.4188866887224507
AAPL,2002-09-20,0.238298,0.3804571032524109,0.020209210637529618,0.32801290394482785
AAPL,2002-09-23,0.348069,0.3752681016921997,0.00073979113286262,0.010774928018852936
AAPL,2002-09-24,0.412867,0.3800956904888153,0.0010739587270778633,0.014465858547572763
AAPL,2002-09-25,0.387961,0.3882926404476166,1.0998538649532345e-07,1.4593866453083137e-06
AAPL,2002-09-26,0.504673,0.3936879336833954,0.012317684945301133,0.14659221870098715
AAPL,2002-09-27,0.429344,0.4089835584163666,0.00041454758148054923,0.004877401025173089
AAPL,2002-09-30,0.343447,0.41605430841445923,0.0052718212351924015,0.06499309924607144
AAPL,2002-10-01,0.487799,0.40057864785194397,0.007607389828830899,0.08889409181614005
AAPL,2002-10-02,0.522804,0.41078394651412964,0.012548492382977268,0.13748230621297353
AAPL,2002-10-03,0.531824,0.4234333038330078,0.011748543015565207,0.12165399084909412
AAPL,2002-10-04,0.396732,0.43444347381591797,0.0014221552573686685,0.015536459084791732
AAPL,2002-10-07,0.399054,0.4286174774169922,0.0008739991969850059,0.009745573312048617
AAPL,2002-10-08,0.493516,0.42318791151046753,0.004946040030591511,0.05251286257984966
AAPL,2002-10-09,0.454095,0.42950424551963806,0.0006047052059134421,0.006436016660791299
AAPL,2002-10-10,0.525767,0.43154120445251465,0.008878500546556508,0.0893794940684165
AAPL,2002-10-11,0.423228,0.4397667944431305,0.0002735317216321243,0.0028652311177801426
AAPL,2002-10-14,0.336078,0.4357530176639557,0.00993510914630988,0.114303566817618
AAPL,2002-10-15,0.422031,0.42077964544296265,1.565888227418125e-06,1.76706098415913e-05
AAPL,2002-10-16,0.426582,0.4200243055820465,4.3003356079258596e-05,0.0004850022026900991
AAPL,2002-10-17,0.380793,0.4213522970676422,0.0016450565786212507,0.019173056521894605
AAPL,2002-10-18,0.368485,0.4172637462615967,0.0023793660868532316,0.02850001301717886
AAPL,2002-10-21,0.37229,0.412348210811615,0.0016046602534277874,0.019534419066286945
AAPL,2002-10-22,0.41954,0.4092170298099518,0.00010656371354462463,0.00126221384595393
AAPL,2002-10-23,0.471001,0.41225665807724,0.0034508977079381396,0.03886566908623923
AAPL,2002-10-24,0.424734,0.42022356390953064,2.0344033726208533e-05,0.00022959482644058227
AAPL,2002-10-25,0.471806,0.4217403829097748,0.002506566014625052,0.027160462795739804
AAPL,2002-10-28,0.499516,0.42713117599487305,0.005239562746253206,0.05455715750612811
AAPL,2002-10-29,0.448791,0.4340978264808655,0.0002158893480633958,0.0022661083466408716
AAPL,2002-10-30,0.509092,0.4342684745788574,0.005598559956448368,0.0563506562949152
AAPL,2002-10-31,0.471735,0.4399464726448059,0.001010510471411924,0.010203093805580155
AAPL,2002-11-01,0.449546,0.4389999508857727,0.00011121915191969433,0.0011451198204130986
AAPL,2002-11-04,0.368708,0.4407011866569519,0.005183018925022721,0.05668969859127815
AAPL,2002-11-05,0.414349,0.4390345513820648,0.0006093764470365612,0.006446667848636345
AAPL,2002-11-06,0.529825,0.4382127821445465,0.00839279846039507,0.08213873470579092
AAPL,2002-11-07,0.414283,0.4405743181705475,0.0006912334111449597,0.007270568775773034
AAPL,2002-11-08,0.424859,0.4402845501899719,0.00023794759866334325,0.002484405335943851
AAPL,2002-11-11,0.412293,0.4399428963661194,0.0007645167690571408,0.00807366689305411
AAPL,2002-11-12,0.442131,0.4385963976383209,1.2493413855187283e-05,0.00012954474853410503
AAPL,2002-11-13,0.604185,0.43855246901512146,0.02743413532045674,0.25720043488802347
AAPL,2002-11-14,0.361201,0.443566232919693,0.006784031593915279,0.0739279927191061
AAPL,2002-11-15,0.386549,0.442638635635376,0.003146047225709241,0.03361415938943679
AAPL,2002-11-18,0.414752,0.4406531751155853,0.0006708708723682161,0.0070516038917174395
AAPL,2002-11-19,0.454714,0.4391385018825531,0.00024259614160659213,0.00248702462798156
AAPL,2002-11-20,0.410047,0.43901127576828003,0.000838929270780974,0.00890716509997036
AAPL,2002-11-21,0.426376,0.4379177987575531,0.00013321311855985483,0.0014017382902096198
AAPL,2002-11-22,0.422729,0.4368308484554291,0.00019886212985988685,0.0021072629900606987
AAPL,2002-11-25,0.395944,0.43549972772598267,0.0015646555959320724,0.01703583194282099
AAPL,2002-11-26,0.401393,0.4335419237613678,0.001033553299014239,0.011285585249781294
AAPL,2002-11-27,0.377551,0.431178480386734,0.002875906652629538,0.032353440405143985
AAPL,2002-11-29,0.499287,0.4277571141719818,0.005116524566569315,0.05315331750193275
AAPL,2002-12-02,0.478356,0.4262898564338684,0.0027108833058490265,0.028722051819229488
AAPL,2002-12-03,0.366209,0.4307478964328766,0.004165269152773569,0.047426835706375625
AAPL,2002-12-04,0.594362,0.42695266008377075,0.02802588709118757,0.27631940654148757
AAPL,2002-12-05,0.442584,0.43658676743507385,3.596679843781039e-05,0.00037567980441366444
AAPL,2002-12-06,0.442551,0.4397323727607727,7.944659513714239e-06,8.199812801090722e-05
AAPL,2002-12-09,0.320021,0.4408046305179596,0.014588685401098981,0.16749587319761594
AAPL,2002-12-10,0.361404,0.4307328760623932,0.004806493056074675,0.05497882509302321
AAPL,2002-12-11,0.309293,0.42330294847488403,0.012998268351245715,0.16147068501078365
AAPL,2002-12-12,0.336112,0.4126221537590027,0.005853803628226229,0.07370936006418116
AAPL,2002-12-13,0.354206,0.4043596386909485,0.0025153874739422028,0.03217151042731481
AAPL,2002-12-16,0.389632,0.39843761920928955,7.753892965900951e-05,0.00098417049607602
AAPL,2002-12-17,0.389957,0.3956116735935211,3.197533344926506e-05,0.00041057593909399337
AAPL,2002-12-18,0.280266,0.3952900767326355,0.013230538228195216,0.19046156954758753
AAPL,2002-12-19,0.517905,0.38719046115875244,0.017086290664480003,0.20741690508097976
AAPL,2002-12-20,0.393142,0.39315542578697205,1.8025175581898652e-10,2.3323079023640503e-09
AAPL,2002-12-23,0.304257,0.39486923813819885,0.00821057770041366,0.11507411656881938
AAPL,2002-12-24,0.223164,0.38929933309555054,0.02760094890276953,0.4414933644216805
AAPL,2002-12-26,0.349873,0.3766159117221832,0.0007151833273804857,0.010336571670020778
AAPL,2002-12-27,0.310023,0.3726707398891449,0.003924739313217958,0.06014723844200631
AAPL,2002-12-30,0.379427,0.3687005043029785,0.00011505770993822073,0.0016767054665640657
AAPL,2002-12-31,0.295845,0.36943140625953674,0.005414959186193584,0.08555824201818396
AAPL,2003-01-02,0.398673,0.3331075608730316,0.004298826807912197,0.07304899454662905
AAPL,2003-01-03,0.383541,0.34095731377601624,0.0018133703324227065,0.03000911947873286
AAPL,2003-01-06,0.363382,0.3475261330604553,0.0002514085164045454,0.00410204849017104
AAPL,2003-01-07,0.42368,0.3507884442806244,0.005313178895190839,0.08117485002827096
AAPL,2003-01-08,0.339588,0.3611000180244446,0.00046276691948402845,0.007245586102279988
AAPL,2003-01-09,0.351251,0.35884377360343933,5.765021099308539e-05,0.0009018233808246734
AAPL,2003-01-10,0.382894,0.35714519023895264,0.0006630012041106086,0.010158666180734022
AAPL,2003-01-13,0.373421,0.3601519763469696,0.00017606698870468017,0.0026823452548667692
AAPL,2003-01-14,0.336035,0.36195436120033264,0.0006718132850333106,0.010514587162198552
AAPL,2003-01-15,0.352666,0.35784095525741577,2.6780161916255348e-05,0.00042031459365143853
AAPL,2003-01-16,0.388263,0.3561212122440338,0.0010330945201495795,0.015832803190540812
AAPL,2003-01-17,0.330087,0.35993340611457825,0.0008908079579563326,0.014157566724174231
AAPL,2003-01-21,0.266462,0.35534435510635376,0.007900073049251975,0.13801609362135658
AAPL,2003-01-22,0.299221,0.3406737744808197,0.001718332512157696,0.030933969565170916
AAPL,2003-01-23,0.313506,0.33312517404556274,0.00038491199023008254,0.007079575438340813
AAPL,2003-01-24,0.404437,0.32917463779449463,0.005664423164752682,0.09774019643257126
AAPL,2003-01-27,0.507093,0.3378683924674988,0.028636967794529074,0.44050341700291185
AAPL,2003-01-28,0.34956,0.35975319147109985,0.00010390115236650317,0.0016211077750227787
AAPL,2003-01-29,0.376092,0.36176565289497375,0.00020524422137369335,0.0030962959419977842
AAPL,2003-01-30,0.425543,0.3644716441631317,0.0037297105037533865,0.053364982936322525
AAPL,2003-01-31,0.47326,0.3732444643974304,0.010003107361868865,0.13290637912389336
AAPL,2003-02-03,0.382721,0.38111013174057007,2.5948965492387464e-06,3.568113581953192e-05
AAPL,2003-02-04,0.417655,0.38390564918518066,0.0011390186804217464,0.015031499608009202
AAPL,2003-02-05,0.507675,0.3873969316482544,0.014466813726427184,0.17656823477002392
AAPL,2003-02-06,0.341302,0.3963025212287903,0.003025057335438611,0.04051297769916862
AAPL,2003-02-07,0.298721,0.3946421146392822,0.00920086023364232,0.12989903241683676
AAPL,2003-02-10,0.44456,0.3865402042865753,0.0033662966946275343,0.043032381001735454
AAPL,2003-02-11,0.354553,0.388415664434433,0.001146680042599012,0.01567404454009691
AAPL,2003-02-12,0.289637,0.38589683175086975,0.009265955208705757,0.13721688681617605
AAPL,2003-02-13,0.353452,0.3775363266468048,0.0005800547900299928,0.008320999135954299
AAPL,2003-02-14,0.348391,0.3737736642360687,0.0006442796437210021,0.009443343010660854
AAPL,2003-02-18,0.317076,0.370861679315567,0.0028928992994370108,0.044350835803182775
AAPL,2003-02-19,0.283556,0.36628443002700806,0.006843993134733572,0.11129621121971289
AAPL,2003-02-20,0.273142,0.35942065715789795,0.007444006680970096,0.12652843702026906
AAPL,2003-02-21,0.304092,0.35258749127388,0.002351812673894974,0.039771291408344345
AAPL,2003-02-24,0.276253,0.34894782304763794,0.005284537297927388,0.09395867915780087
AAPL,2003-02-25,0.280364,0.3443300127983093,0.004091650793313472,0.07399487055241849
AAPL,2003-02-26,0.273018,0.34070777893066406,0.004581906171682175,0.08509820952898695
AAPL,2003-02-27,0.343329,0.3371478021144867,3.82072072998741e-05,0.0006682032449720765
AAPL,2003-02-28,0.279636,0.33808642625808716,0.0034164523297520854,0.0637430976082749
AAPL,2003-03-03,0.292886,0.3284195065498352,0.0012626300877271828,0.02433193924899446
AAPL,2003-03-04,0.281949,0.3279639184474945,0.00211737271972957,0.04143059118493708
AAPL,2003-03-05,0.312923,0.3261053264141083,0.0001737737296880966,0.003313538650893344
AAPL,2003-03-06,0.336374,0.3274083137512207,8.038352991155029e-05,0.0014863313791497745
AAPL,2003-03-07,0.401535,0.3296886384487152,0.00516189966815793,0.08904163188619374
AAPL,2003-03-10,0.239701,0.336286723613739,0.009328802005989583,0.18520978827552081
AAPL,2003-03-11,0.274701,0.3271934390068054,0.00275545615288319,0.05461034032008527
AAPL,2003-03-12,0.372151,0.3272221088409424,0.0020186052607824466,0.03613926887475749
AAPL,2003-03-13,0.34764,0.3331179618835449,0.00021088959105577428,0.0037474349840300736
AAPL,2003-03-14,0.41596,0.33436399698257446,0.006657907708419716,0.11090146730392925
AAPL,2003-03-17,0.435839,0.3418717086315155,0.008829851847129656,0.13959652620644358
AAPL,2003-03-18,0.318025,0.3495578467845917,0.0009943204263405333,0.016799964230534314
AAPL,2003-03-19,0.345881,0.3463593125343323,2.2878288049936984e-07,3.815925250449936e-06
AAPL,2003-03-20,0.359883,0.3485046923160553,0.00012946588575051525,0.002109258344039633
AAPL,2003-03-21,0.351006,0.3505902886390686,1.7281593560742107e-07,2.8108811482852047e-06
AAPL,2003-03-24,0.282454,0.35122784972190857,0.004729842405571665,0.08256080578491698
AAPL,2003-03-25,0.309528,0.3449619710445404,0.0012555663039853261,0.021885368318517395
AAPL,2003-03-26,0.278454,0.34369373321533203,0.0042562227900077,0.07738877866883831
AAPL,2003-03-27,0.297913,0.33846986293792725,0.001644859131365818,0.029976649736185523
AAPL,2003-03-28,0.272573,0.33666855096817017,0.004108239653913298,0.07786659589469025
AAPL,2003-03-31,0.256889,0.33218854665756226,0.005670021726834398,0.11214552865635397
AAPL,2003-04-01,0.29012,0.3128224015235901,0.0005153990349383061,0.010803171395589839
AAPL,2003-04-02,0.272624,0.3102854788303375,0.001418386987687963,0.03077704586256047
AAPL,2003-04-03,0.349421,0.30787456035614014,0.001726106647080889,0.03493227621506434
AAPL,2003-04-04,0.312689,0.3102937638759613,5.737156089899891e-06,0.00011886885967959948
AAPL,2003-04-07,0.266927,0.31202319264411926,0.002033666590995514,0.04403638423940626
AAPL,2003-04-08,0.248709,0.31058448553085327,0.0038285757096788308,0.0855890968426094
AAPL,2003-04-09,0.299911,0.307197242975235,5.3089336694161415e-05,0.001134186652977709
AAPL,2003-04-10,0.216159,0.30680495500564575,0.008216689158885557,0.19678466670918615
AAPL,2003-04-11,0.687818,0.30215469002723694,0.14873618865914756,2.5367221183479796
AAPL,2003-04-14,0.290935,0.31754380464553833,0.0007080284846644223,0.014462126999911007
AAPL,2003-04-15,0.305789,0.3216990828514099,0.0002531307363387285,0.0049756332556001315
AAPL,2003-04-16,0.680024,0.32310229539871216,0.12739310321548894,1.941321383180219
AAPL,2003-04-17,0.401727,0.3434385061264038,0.0033975485180522606,0.05471627333026596
AAPL,2003-04-21,0.251143,0.356289803981781,0.011055850387583077,0.19630543952463464
AAPL,2003-04-22,0.303933,0.35098305344581604,0.002213707529254145,0.03772689595665102
AAPL,2003-04-23,0.29397,0.34473851323127747,0.002577441935714394,0.045770982687649564
AAPL,2003-04-24,0.502145,0.3373653292655945,0.02715233988733908,0.41998168201570474
AAPL,2003-04-25,0.319211,0.3450872302055359,0.0006695792896498868,0.011543278221617381
AAPL,2003-04-28,0.400188,0.3448287546634674,0.0030646460442304044,0.04908302115032903
AAPL,2003-04-29,0.395629,0.34893563389778137,0.0021802704379558203,0.03436113450011802
