ticker,date,real,predicted,mse,qlike,lookback_period
AAPL,2002-05-29,0.392567,0.40177345275878906,8.475877239981475e-05,0.0010583137149531296,6
AAPL,2002-05-30,0.341263,0.4217813014984131,0.006483196876189354,0.07830883844553549,6
AAPL,2002-05-31,0.432818,0.42272526025772095,0.00010186339550537865,0.0011311568032830177,6
AAPL,2002-06-03,0.451587,0.4155340790748596,0.0012998131072344263,0.014646661975087794,6
AAPL,2002-06-04,0.468586,0.4073852002620697,0.0037455378885622496,0.04310427212775125,6
AAPL,2002-06-05,0.448428,0.4108556807041168,0.001411679177271795,0.01624855851246143,6
AAPL,2002-06-06,0.451613,0.4148986339569092,0.0013479446739460593,0.015227639188272413,6
AAPL,2002-06-07,0.450004,0.4199437201023102,0.0009036204275274555,0.010015773605962286,6
AAPL,2002-06-10,0.314084,0.42919597029685974,0.013250765705625125,0.16003205770442053,6
AAPL,2002-06-11,0.418576,0.4250311851501465,4.1669415322671644e-05,0.00046368613648795076,6
AAPL,2002-06-12,0.459503,0.42035651206970215,0.001532447517276955,0.016841800376730998,6
AAPL,2002-06-13,0.515974,0.4165578782558441,0.009883565262648834,0.10621916206089832,6
AAPL,2002-06-14,0.798785,0.4172041416168213,0.14560395148444347,1.3667154290667654,6
AAPL,2002-06-17,0.430683,0.42547374963760376,2.7136289338125178e-05,0.00029858986111341856,6
AAPL,2002-06-18,0.383163,0.4314490854740143,0.0023315460504038155,0.026071115468540462,6
AAPL,2002-06-19,0.504728,0.4440838396549225,0.0036777141839594665,0.035756402756084826,6
AAPL,2002-06-20,0.479403,0.4482344090938568,0.0009714810590745134,0.009457534050494987,6
AAPL,2002-06-21,0.47202,0.4489010274410248,0.000534486892182649,0.005217072689793989,6
AAPL,2002-06-24,0.753954,0.44535407423973083,0.09523391417924365,0.813094072843447,6
AAPL,2002-06-25,0.471339,0.4356308579444885,0.0012750714090565879,0.013091797588551612,6
AAPL,2002-06-26,0.680467,0.4429917335510254,0.056394502175011504,0.5010593801990861,6
AAPL,2002-06-27,0.751493,0.48575448989868164,0.07061695575086846,0.5206880840651897,6
AAPL,2002-06-28,0.549154,0.4975913166999817,0.0026587103090979906,0.020787535953675107,6
AAPL,2002-07-01,0.636608,0.5079869627952576,0.016543371211623723,0.11910741828799787,6
AAPL,2002-07-02,0.337864,0.5178858041763306,0.03240784997890111,0.27983655206717906,6
AAPL,2002-07-03,0.587928,0.5018905401229858,0.007402444502088822,0.055795724534725366,6
AAPL,2002-07-05,0.671863,0.5054858922958374,0.027681341968002517,0.19755228650846623,6
AAPL,2002-07-08,0.547376,0.49806445837020874,0.002431628137906634,0.019002048704253927,6
AAPL,2002-07-09,0.625859,0.4847618639469147,0.019908401802382885,0.15591375420480502,6
AAPL,2002-07-10,0.622772,0.48793429136276245,0.018181207670540562,0.14105451375023748,6
AAPL,2002-07-11,0.903457,0.4874122738838196,0.17309321412908754,1.2015175427857088,6
AAPL,2002-07-12,0.641225,0.5172712206840515,0.01536453940670687,0.1070567693083726,6
AAPL,2002-07-15,0.790697,0.5217877626419067,0.07231217793651133,0.46501214275097436,6
AAPL,2002-07-16,0.660269,0.5244139432907104,0.01845659643348428,0.12450193662934694,6
AAPL,2002-07-17,0.712476,0.5316917896270752,0.03268293072016193,0.2102808770628506,6
AAPL,2002-07-18,0.49594,0.5351397395133972,0.0015366195779181956,0.01100886532130585,6
AAPL,2002-07-19,0.575419,0.534152090549469,0.0017029578155983265,0.011646609161221733,6
AAPL,2002-07-22,0.710649,0.5235253572463989,0.03501525767737731,0.23142973174816284,6
AAPL,2002-07-23,0.698395,0.5232084393501282,0.030690331032331215,0.20416476296729602,6
AAPL,2002-07-24,0.94709,0.517210841178894,0.18479609118874163,1.143218813312596,6
AAPL,2002-07-25,0.920392,0.5207897424697876,0.15968196422324218,0.9844447030230163,6
AAPL,2002-07-26,0.584994,0.5246195197105408,0.0036450778702223027,0.02555215745679429,6
AAPL,2002-07-29,0.547174,0.596082866191864,0.002392077192173654,0.013857068243126935,7
AAPL,2002-07-30,0.766705,0.5889402031898499,0.03160032298495396,0.16722843211468685,7
AAPL,2002-07-31,0.5524,0.5971007347106934,0.001998155683675786,0.01150534824655014,7
AAPL,2002-08-01,0.626886,0.5845251083374023,0.0017944451424503401,0.010263273191560174,7
AAPL,2002-08-02,0.546075,0.5794885158538818,0.0011164630417176142,0.006783031619008062,7
AAPL,2002-08-05,0.505886,0.5617852210998535,0.0031247229195703143,0.020511668624157986,7
AAPL,2002-08-06,0.721347,0.5401464700698853,0.03283363204695439,0.20490831399532494,7
AAPL,2002-08-07,0.790232,0.5530905723571777,0.05623605670447593,0.3277368231760276,7
AAPL,2002-08-08,0.604836,0.5713104009628296,0.0011239657908011242,0.00675808550097412,7
AAPL,2002-08-09,0.636569,0.5656183958053589,0.005033988235584632,0.030266577725985844,7
AAPL,2002-08-12,0.22131,0.5693947672843933,0.12116300521543025,1.0410880257031967,7
AAPL,2002-08-13,0.654274,0.5004684329032898,0.02365615246994063,0.17313058813590576,7
AAPL,2002-08-14,0.455054,0.5096660256385803,0.002982473344348953,0.023855661814842444,7
AAPL,2002-08-15,0.741723,0.5007771253585815,0.058054914506718146,0.40815791316354066,7
AAPL,2002-08-16,0.561195,0.5150846242904663,0.0021261667480743547,0.015579365938231948,7
AAPL,2002-08-19,0.476792,0.5099553465843201,0.001099807556671734,0.008651074087509869,7
AAPL,2002-08-20,0.47866,0.5006951093673706,0.0004855460448319849,0.003932359064772406,7
AAPL,2002-08-21,0.556374,0.4914751648902893,0.004211858798597422,0.03347643970943537,7
AAPL,2002-08-22,0.47407,0.5187138319015503,0.0019930717268538804,0.015269340780613705,7
AAPL,2002-08-23,0.42829,0.5045611262321472,0.0058172846967201345,0.04830065522521876,7
AAPL,2002-08-26,0.474292,0.4926491379737854,0.00033698451458859425,0.002812412086592664,7
AAPL,2002-08-27,0.544287,0.45480427145957947,0.008007158707038584,0.07299144506863087,7
AAPL,2002-08-28,0.475608,0.45604485273361206,0.0003827167309663809,0.0036293879826037045,7
AAPL,2002-08-29,0.451202,0.4561552405357361,2.453459180485917e-05,0.00023668213518823755,7
AAPL,2002-08-30,0.386025,0.45381808280944824,0.004595902076808706,0.04713644038067555,7
AAPL,2002-09-03,0.294856,0.44404974579811096,0.02225877378527135,0.25981583084431215,7
AAPL,2002-09-04,0.546098,0.42941418290138245,0.013615113172703627,0.136538804423451,7
AAPL,2002-09-05,0.369714,0.4344816207885742,0.004194844702612553,0.0469318572924633,7
AAPL,2002-09-06,0.349654,0.42849987745285034,0.006216672391309891,0.07254147950751189,7
AAPL,2002-09-09,0.319765,0.41856813430786133,0.00976205934905728,0.12212580514003868,7
AAPL,2002-09-10,0.304889,0.4095860421657562,0.010961470638258133,0.14450490297645646,7
AAPL,2002-09-11,0.374054,0.4017554223537445,0.000767368800420536,0.009738972194184514,7
AAPL,2002-09-12,0.257829,0.4012416899204254,0.020567199630212096,0.29744099997828366,7
AAPL,2002-09-13,0.263088,0.3963773846626282,0.01776606006374206,0.2602953254483853,7
AAPL,2002-09-16,0.284828,0.38730281591415405,0.010501087896639755,0.15547681717089645,7
AAPL,2002-09-17,0.326747,0.3845876455307007,0.003345540275408164,0.04779714156222559,7
AAPL,2002-09-18,0.358149,0.3848850131034851,0.0007148143966697276,0.009886546846153976,7
AAPL,2002-09-19,0.228105,0.38743555545806885,0.02538622590257675,0.40612055797210944,7
AAPL,2002-09-20,0.238298,0.38333117961883545,0.021034623190349384,0.3372039269837024,7
AAPL,2002-09-23,0.348069,0.37964561581611633,0.0009970826663986071,0.014245035869973943,7
AAPL,2002-09-24,0.412867,0.3826843202114105,0.0009109941592205268,0.012132374573607718,7
AAPL,2002-09-25,0.387961,0.38883069157600403,7.563634373723701e-07,1.0012987253782413e-05,7
AAPL,2002-09-26,0.504673,0.3939768671989441,0.012253633817109014,0.14565008309664074,7
AAPL,2002-09-27,0.429344,0.36854422092437744,0.0036966131356445113,0.05176615821799602,7
AAPL,2002-09-30,0.343447,0.37571388483047485,0.0010411518566631282,0.015202776406969765,7
AAPL,2002-10-01,0.487799,0.39013662934303284,0.009537938642338838,0.11650884775953285,7
AAPL,2002-10-02,0.522804,0.41171273589134216,0.01234126896125958,0.13469938967279305,7
AAPL,2002-10-03,0.531824,0.42468076944351196,0.011479671854080744,0.11828360316155972,7
AAPL,2002-10-04,0.396732,0.4337116777896881,0.0013674965694291542,0.014981250545950342,7
AAPL,2002-10-07,0.399054,0.439810574054718,0.0016610983286777122,0.017745250177542138,7
AAPL,2002-10-08,0.493516,0.4341209828853607,0.0035277680580482946,0.035888253241640466,7
AAPL,2002-10-09,0.454095,0.4374775290489197,0.0002761403408099992,0.002850154156285978,7
AAPL,2002-10-10,0.525767,0.4469006061553955,0.006219908078052267,0.05904749590903147,7
AAPL,2002-10-11,0.423228,0.44629979133605957,0.0005323075554546738,0.0054407240808340696,7
AAPL,2002-10-14,0.336078,0.44111284613609314,0.011032318902832763,0.12438621430563801,7
AAPL,2002-10-15,0.422031,0.42979639768600464,6.030140122180636e-05,0.0006568637788717524,7
AAPL,2002-10-16,0.426582,0.4300149083137512,1.1784859490622135e-05,0.00012780518729327284,7
AAPL,2002-10-17,0.380793,0.4295662045478821,0.0023788254818695458,0.026850172983098775,7
AAPL,2002-10-18,0.368485,0.41938042640686035,0.0025903444291361373,0.03076757223316795,7
AAPL,2002-10-21,0.37229,0.4109286665916443,0.0014929465559802475,0.018278892693051052,7
AAPL,2002-10-22,0.41954,0.3983911871910095,0.00044727228322972073,0.005540226498626621,7
AAPL,2002-10-23,0.471001,0.3965429365634918,0.005544003210715077,0.06664097185250917,7
AAPL,2002-10-24,0.424734,0.40537863969802856,0.0003746299724191318,0.004489370167844342,7
AAPL,2002-10-25,0.471806,0.40653911232948303,0.00425976662619588,0.04908387879709175,7
AAPL,2002-10-28,0.499516,0.4239988923072815,0.005702833554273647,0.060118179518347414,9
AAPL,2002-10-29,0.448791,0.4287750720977783,0.00040063736978693617,0.004292823598917028,9
AAPL,2002-10-30,0.509092,0.43302908539772034,0.005785566977793687,0.058512585666137706,9
AAPL,2002-10-31,0.471735,0.44094353914260864,0.000948114061732265,0.009536943095432182,9
AAPL,2002-11-01,0.449546,0.4486105442047119,8.750775449380675e-07,8.690326232185797e-06,9
AAPL,2002-11-04,0.368708,0.45427125692367554,0.007321070935386913,0.07615019763681907,9
AAPL,2002-11-05,0.414349,0.4531087875366211,0.0015023211298840061,0.015080876576682778,9
AAPL,2002-11-06,0.529825,0.44908657670021057,0.006518692996935979,0.06122731146269578,9
AAPL,2002-11-07,0.414283,0.45052534341812134,0.0013135074564370422,0.013312116129408746,9
AAPL,2002-11-08,0.424859,0.4478362202644348,0.0005279526510803545,0.005358511599823812,9
AAPL,2002-11-11,0.412293,0.44375696778297424,0.0009899812686480398,0.010305677436779348,9
AAPL,2002-11-12,0.442131,0.4412895143032074,7.080981779065255e-07,7.267758939999425e-06,9
AAPL,2002-11-13,0.604185,0.43723535537719727,0.027872183839680115,0.26263694096401013,9
AAPL,2002-11-14,0.361201,0.44053903222084045,0.006294523356675119,0.06937627408964975,9
AAPL,2002-11-15,0.386549,0.4402443766593933,0.0028831934745941223,0.031084257930040327,9
AAPL,2002-11-18,0.414752,0.4418920576572418,0.0007365827296384099,0.007706237865591881,9
AAPL,2002-11-19,0.454714,0.4403979778289795,0.00020494849080115093,0.002091055550571763,9
AAPL,2002-11-20,0.410047,0.4356067180633545,0.0006532991874781702,0.007026673553533813,9
AAPL,2002-11-21,0.426376,0.4354063868522644,8.154788670155022e-05,0.0008663480259201162,9
AAPL,2002-11-22,0.422729,0.4347430169582367,0.00014433660347279835,0.0015417270212736423,9
AAPL,2002-11-25,0.395944,0.4344924986362457,0.0014859867471086372,0.01624166483203937,9
AAPL,2002-11-26,0.401393,0.4316234588623047,0.0009138806430254961,0.010052708754881623,9
AAPL,2002-11-27,0.377551,0.4279375970363617,0.0025388091609046906,0.02892110865140962,7
AAPL,2002-11-29,0.499287,0.4262341558933258,0.0053367180320740394,0.05577322931355777,7
AAPL,2002-12-02,0.478356,0.4247846007347107,0.00286989481924104,0.030587333076701473,7
AAPL,2002-12-03,0.366209,0.42747625708580017,0.0037536767908175304,0.04328425010074999,7
AAPL,2002-12-04,0.594362,0.42685413360595703,0.02805888530388453,0.27675255844281943,7
AAPL,2002-12-05,0.442584,0.43083256483078003,0.00013809622853637948,0.0014747141919997375,7
AAPL,2002-12-06,0.442551,0.43576177954673767,4.609351436299592e-05,0.0004829880453940394,7
AAPL,2002-12-09,0.320021,0.43959540128707886,0.014298037443163367,0.16490553942448516,7
AAPL,2002-12-10,0.361404,0.4403253197669983,0.006228574713764794,0.06869137644118362,7
AAPL,2002-12-11,0.309293,0.4329143166542053,0.015282229931319306,0.18293166559518026,7
AAPL,2002-12-12,0.336112,0.4237629473209381,0.0076826885662578635,0.09256301129452282,7
AAPL,2002-12-13,0.354206,0.4202476143836975,0.004361494830404999,0.052328180359986654,7
AAPL,2002-12-16,0.389632,0.4057493209838867,0.00025976803569763583,0.003198802037435833,7
AAPL,2002-12-17,0.389957,0.40088462829589844,0.00011941306017332023,0.0014998679822439964,7
AAPL,2002-12-18,0.280266,0.39777666330337524,0.013808755989999217,0.19673790967898896,7
AAPL,2002-12-19,0.517905,0.39842653274536133,0.014275104137517753,0.16513963125227749,7
AAPL,2002-12-20,0.393142,0.4007415175437927,5.775266689841353e-05,0.0007238513462746177,7
AAPL,2002-12-23,0.304257,0.4062507748603821,0.010402730110270307,0.1391052487695954,7
AAPL,2002-12-24,0.223164,0.40778738260269165,0.034085793403659866,0.5051668636498516,7
AAPL,2002-12-26,0.349873,0.4038248062133789,0.002910797393685992,0.037467284153458236,7
AAPL,2002-12-27,0.310023,0.3596910834312439,0.002466918511733005,0.040094941859288635,7
AAPL,2002-12-30,0.379427,0.35232076048851013,0.0007347482204542552,0.01155127930170341,7
AAPL,2002-12-31,0.295845,0.35570430755615234,0.0035831367011020343,0.06027991452592607,7
AAPL,2003-01-02,0.398673,0.3441108465194702,0.0029770285924328884,0.0479054572392128,7
AAPL,2003-01-03,0.383541,0.34360089898109436,0.0015952116694003889,0.02605986183886788,7
AAPL,2003-01-06,0.363382,0.34896788001060486,0.0002077668550686801,0.0033666353517260994,7
AAPL,2003-01-07,0.42368,0.361833393573761,0.003825002726442109,0.055477695374588354,7
AAPL,2003-01-08,0.339588,0.3670137822628021,0.0007521735327266315,0.011462976289911664,7
AAPL,2003-01-09,0.351251,0.3733300566673279,0.00048748474331907664,0.007139603579169984,7
AAPL,2003-01-10,0.382894,0.37215933203697205,0.00011523309627645899,0.001648324463248807,7
AAPL,2003-01-13,0.373421,0.38053402304649353,5.059509685994806e-05,0.0007032136522677757,7
AAPL,2003-01-14,0.336035,0.3772645592689514,0.0016998765575119798,0.024834995530157444,7
AAPL,2003-01-15,0.352666,0.3736952543258667,0.00044222953750198415,0.00645753656729009,7
AAPL,2003-01-16,0.388263,0.3719180226325989,0.00026715828514085573,0.0038080320064206585,7
AAPL,2003-01-17,0.330087,0.3673520088195801,0.0013886808823233795,0.02133462573903322,7
AAPL,2003-01-21,0.266462,0.3681653141975403,0.010343564118763604,0.17042414975215392,7
AAPL,2003-01-22,0.299221,0.36273497343063354,0.004034024820947222,0.06544426840238549,7
AAPL,2003-01-23,0.313506,0.3548988699913025,0.0017133696861168697,0.028366259122723614,7
AAPL,2003-01-24,0.404437,0.3492610454559326,0.003044385959848989,0.04756294981388409,7
AAPL,2003-01-27,0.507093,0.340612530708313,0.027715746655580346,0.4205321199554857,6
AAPL,2003-01-28,0.34956,0.3423686921596527,5.171490845464014e-05,0.0008763017732018596,6
AAPL,2003-01-29,0.376092,0.34875956177711487,0.0007470621792078311,0.011980704415396781,6
AAPL,2003-01-30,0.425543,0.3683152496814728,0.003275015406519693,0.04604266685008995,6
AAPL,2003-01-31,0.47326,0.38812893629074097,0.007247298008269923,0.09016823873659696,6
AAPL,2003-02-03,0.382721,0.4104379117488861,0.000768227196895542,0.009336927010940244,6
AAPL,2003-02-04,0.417655,0.4108554422855377,4.623398511230349e-05,0.0005448040054811809,6
AAPL,2003-02-05,0.507675,0.3970026671886444,0.012248365249907453,0.14345510396643268,6
AAPL,2003-02-06,0.341302,0.41622671484947205,0.005613712895274698,0.06930937629726008,6
AAPL,2003-02-07,0.298721,0.4215325713157654,0.015082682049047322,0.19096540016122088,6
AAPL,2003-02-10,0.44456,0.4080953598022461,0.0013296699847516508,0.015522154784986864,6
AAPL,2003-02-11,0.354553,0.39352500438690186,0.001518817125932697,0.020314876388548786,6
AAPL,2003-02-12,0.289637,0.3904547691345215,0.010164222573261677,0.14762575879730866,6
AAPL,2003-02-13,0.353452,0.3749845325946808,0.00046364995994099096,0.006726602795173564,6
AAPL,2003-02-14,0.348391,0.3533194065093994,2.4289190721890457e-05,0.00039097046097014143,6
AAPL,2003-02-18,0.317076,0.35377684235572815,0.0013469518296200076,0.02233148727079448,6
AAPL,2003-02-19,0.283556,0.3582002520561218,0.005571764365017851,0.094016364819695,6
AAPL,2003-02-20,0.273142,0.34167248010635376,0.004696426703607349,0.08680418796358369,6
AAPL,2003-02-21,0.304092,0.33502593636512756,0.0009569084190417631,0.017614782814587837,6
AAPL,2003-02-24,0.276253,0.33597421646118164,0.00356662369560331,0.06752087014016905,6
AAPL,2003-02-25,0.280364,0.3288169503211975,0.0023476883948284335,0.04582773910184157,6
AAPL,2003-02-26,0.273018,0.32295507192611694,0.0024937111525541785,0.05060911765145182,6
AAPL,2003-02-27,0.343329,0.3196876645088196,0.0005589127438065467,0.01068210895140842,7
AAPL,2003-02-28,0.279636,0.31935352087020874,0.0015774814640754672,0.032350405278301464,7
AAPL,2003-03-03,0.292886,0.31991079449653625,0.0007303395175800174,0.014701605926004557,7
AAPL,2003-03-04,0.281949,0.3211468458175659,0.0015364711167376694,0.03113051739821371,7
AAPL,2003-03-05,0.312923,0.32030850648880005,5.454570609610753e-05,0.0010716109058768186,7
AAPL,2003-03-06,0.336374,0.32193881273269653,0.00020837463144212032,0.003962798962434677,7
AAPL,2003-03-07,0.401535,0.32441097497940063,0.005948115235378033,0.10542221933222118,7
AAPL,2003-03-10,0.239701,0.3302299380302429,0.008195488620883564,0.16766780687114968,7
AAPL,2003-03-11,0.274701,0.32699769735336304,0.0027349445540692514,0.054257624370593005,7
AAPL,2003-03-12,0.372151,0.3278687000274658,0.0019609220908575016,0.0349907252396251,7
AAPL,2003-03-13,0.34764,0.330581396818161,0.0002909959425154474,0.005237299572807386,7
AAPL,2003-03-14,0.41596,0.33471599221229553,0.006600588801408584,0.1097525068934666,7
AAPL,2003-03-17,0.435839,0.33939188718795776,0.009302045569778797,0.1488737137708931,7
AAPL,2003-03-18,0.318025,0.3454303741455078,0.0007510545320552679,0.01294275822004165,7
AAPL,2003-03-19,0.345881,0.3439570963382721,3.7014052996100193e-06,6.245698115381337e-05,7
AAPL,2003-03-20,0.359883,0.3597446084022522,1.9152234327191976e-08,2.9594102746166584e-07,7
AAPL,2003-03-21,0.351006,0.3716183602809906,0.00042486939635335956,0.00627177511967747,7
AAPL,2003-03-24,0.282454,0.36871758103370667,0.007441405412758879,0.11985442928195789,7
AAPL,2003-03-25,0.309528,0.36353784799575806,0.002917063680524888,0.046607301010154645,7
AAPL,2003-03-26,0.278454,0.35074299573898315,0.005225698904950728,0.0918750457390809,7
AAPL,2003-03-27,0.297913,0.33387479186058044,0.001293250473823711,0.024109807231021962,7
AAPL,2003-03-28,0.272573,0.33158278465270996,0.003482154684759203,0.06768533043202507,7
AAPL,2003-03-31,0.256889,0.32644784450531006,0.004838432848913906,0.09849849854301396,7
AAPL,2003-04-01,0.29012,0.3206430971622467,0.0009316594603759534,0.01874309115385775,7
AAPL,2003-04-02,0.272624,0.31704312562942505,0.0019730587216826474,0.04130900627722278,7
AAPL,2003-04-03,0.349421,0.31655973196029663,0.0010798629371772288,0.020859855717707543,7
AAPL,2003-04-04,0.312689,0.31672507524490356,1.628990338252341e-05,0.0003261686365219063,7
AAPL,2003-04-07,0.266927,0.31830334663391113,0.0026395289934477892,0.05529771012054274,7
AAPL,2003-04-08,0.248709,0.31794804334640503,0.0047940451235253525,0.103095134039769,7
AAPL,2003-04-09,0.299911,0.31791508197784424,0.0003241469678649363,0.006540778223841137,7
AAPL,2003-04-10,0.216159,0.3195432126522064,0.01068829542571664,0.23935804691947582,7
AAPL,2003-04-11,0.687818,0.3171774446964264,0.13737442123574142,2.154522328448123,7
AAPL,2003-04-14,0.290935,0.3249737024307251,0.0011586332631674508,0.022773973550146653,7
AAPL,2003-04-15,0.305789,0.3249984681606293,0.00036900366701423065,0.007131184522112255,7
AAPL,2003-04-16,0.680024,0.3264182209968567,0.1250370469444198,1.8722022856189584,7
AAPL,2003-04-17,0.401727,0.34264734387397766,0.003490405767969049,0.056429426895742374,7
AAPL,2003-04-21,0.251143,0.3646123707294464,0.012875298093736548,0.22006246637804106,7
AAPL,2003-04-22,0.303933,0.372783899307251,0.004740446335417212,0.0731073150734114,7
AAPL,2003-04-23,0.29397,0.39125555753707886,0.00946447970530028,0.13629379809103792,7
AAPL,2003-04-24,0.502145,0.35251712799072266,0.022388500082024667,0.32149435713434027,7
AAPL,2003-04-25,0.319211,0.36217230558395386,0.001845673777477863,0.02936413704156471,7
AAPL,2003-04-28,0.400188,0.3554500639438629,0.0020014829225630097,0.030467688644758795,7
AAPL,2003-04-29,0.395629,0.34118619561195374,0.0029640189496350704,0.04850360914115792,7
AAPL,2003-04-30,0.3923,0.34511256217956543,0.002226654288057377,0.035843947509895724,7
AAPL,2003-05-01,0.337565,0.36279577016830444,0.0006365917632858013,0.00990974738859518,7
AAPL,2003-05-02,0.262054,0.3678441643714905,0.011191558877746971,0.18573838453488722,7
AAPL,2003-05-05,0.731618,0.35956650972366333,0.13842231141684302,1.7193761799712393,7
AAPL,2003-05-06,0.610318,0.3730665445327759,0.056288253121316245,0.6918838787909452,7
AAPL,2003-05-07,0.553035,0.41312628984451294,0.019574447177372105,0.20867053763477417,7
AAPL,2003-05-08,0.417432,0.44454342126846313,0.0007350291631960738,0.0075973541333038686,7
AAPL,2003-05-09,0.31959,0.45952972769737244,0.01958312738801475,0.21001054718496737,7
AAPL,2003-05-12,0.431495,0.4496835172176361,0.0003308221585762445,0.003317477439831018,7
AAPL,2003-05-13,0.369616,0.45185956358909607,0.006764003751833688,0.07091905708230861,7
AAPL,2003-05-14,0.308503,0.45225366950035095,0.02066425498179912,0.23034641057808436,7
AAPL,2003-05-15,0.359817,0.40466469526290894,0.0020113157703947446,0.025555455536977245,7
AAPL,2003-05-16,0.326334,0.37426379323005676,0.0022972650790759937,0.03435100253793877,7
AAPL,2003-05-19,0.277313,0.3510523736476898,0.005437495225953616,0.09559448628436717,7
AAPL,2003-05-20,0.429515,0.3354972004890442,0.00883934662488228,0.1449135765052767,7
AAPL,2003-05-21,0.455286,0.3426685929298401,0.01268268037520611,0.19698193969707156,7
AAPL,2003-05-22,0.31483,0.34798821806907654,0.001099467425516434,0.018780020527708885,7
AAPL,2003-05-23,0.312308,0.3460388779640198,0.0011377721282235967,0.019670029135200995,7
AAPL,2003-05-27,0.422941,0.34736257791519165,0.005712097884829449,0.08876883177314943,7
AAPL,2003-05-28,0.384072,0.353311151266098,0.0009462298148300004,0.014747329691936706,7
AAPL,2003-05-29,0.444513,0.3611423373222351,0.0069506673953296585,0.09958395803254838,7
AAPL,2003-05-30,0.454786,0.3805076777935028,0.005517269149812217,0.07188204378993968,7
AAPL,2003-06-02,0.412515,0.38776904344558716,0.0006123623657928889,0.007979650318664877,7
